time_ns,Omega_x_rad_per_ns,Omega_y_rad_per_ns
1.479166666667e+01,2.637200672285e-02,2.603502065000e-01
1.520833333333e+01,1.481656154118e-02,2.560657774727e-01
1.562500000000e+01,2.928178689999e-03,2.516838211803e-01
1.604166666667e+01,-8.881433029799e-03,2.483572087119e-01
1.645833333333e+01,-1.985324260041e-02,2.467830115296e-01
1.687500000000e+01,-2.904887525341e-02,2.468534868392e-01
1.729166666667e+01,-3.553062000841e-02,2.475331711852e-01
1.770833333333e+01,-3.848440061858e-02,2.470645226725e-01
1.812500000000e+01,-3.725562708425e-02,2.434567961155e-01
1.854166666667e+01,-3.135933954049e-02,2.350641999048e-01
1.895833333333e+01,-2.057517881619e-02,2.209878584300e-01
1.937500000000e+01,-5.135517760872e-03,2.011101479348e-01
1.979166666667e+01,1.416996839036e-02,1.758100743422e-01
2.020833333333e+01,3.615621416572e-02,1.456712536380e-01
2.062500000000e+01,5.957726765489e-02,1.114794398396e-01
2.104166666667e+01,8.331608222933e-02,7.444026145237e-02
2.145833333333e+01,1.062968980428e-01,3.625474386729e-02
2.187500000000e+01,1.273499269712e-01,-1.141963442748e-03
2.229166666667e+01,1.453055901943e-01,-3.599893572187e-02
2.270833333333e+01,1.593122477753e-01,-6.704383093087e-02
2.312500000000e+01,1.691381174406e-01,-9.356265800363e-02
2.354166666667e+01,1.752420169492e-01,-1.153476098733e-01
2.395833333333e+01,1.785756904846e-01,-1.326021706714e-01
2.437500000000e+01,1.802381782686e-01,-1.458255439237e-01
2.479166666667e+01,1.811541435894e-01,-1.556733701535e-01
2.520833333333e+01,1.818989919242e-01,-1.628162995109e-01
2.562500000000e+01,1.826981715472e-01,-1.678376922486e-01
2.604166666667e+01,1.835467506379e-01,-1.711973745254e-01
2.645833333333e+01,1.843627772099e-01,-1.732565206663e-01
2.687500000000e+01,1.851034544026e-01,-1.743351444341e-01
2.729166666667e+01,1.858130692286e-01,-1.747655666059e-01
2.770833333333e+01,1.866087088510e-01,-1.749085431794e-01
2.812500000000e+01,1.876303636161e-01,-1.751129062558e-01
2.854166666667e+01,1.889884079903e-01,-1.756245424366e-01
2.895833333333e+01,1.907386536080e-01,-1.764779107226e-01
2.937500000000e+01,1.929013126011e-01,-1.774187428836e-01
2.979166666667e+01,1.955149765376e-01,-1.778993790438e-01
3.020833333333e+01,1.986919495791e-01,-1.771589232504e-01
3.062500000000e+01,2.026342859586e-01,-1.743637458908e-01
3.104166666667e+01,2.075865871002e-01,-1.687623954842e-01
3.145833333333e+01,2.137317388660e-01,-1.598165163588e-01
3.187500000000e+01,2.210647005370e-01,-1.472962642182e-01
3.229166666667e+01,2.292974458099e-01,-1.313465264538e-01
3.270833333333e+01,2.378454842111e-01,-1.125185310648e-01
3.312500000000e+01,2.459132774271e-01,-9.173476176465e-02
3.354166666667e+01,2.526425215616e-01,-7.015484339667e-02
3.395833333333e+01,2.572532606951e-01,-4.895570302173e-02
3.437500000000e+01,2.591257491250e-01,-2.909626524028e-02
3.479166666667e+01,2.578233110702e-01,-1.115259609543e-02
3.520833333333e+01,2.530922821580e-01,4.726154007812e-03
3.562500000000e+01,2.448685446131e-01,1.874089401787e-02
3.604166666667e+01,2.332918765574e-01,3.127518218648e-02
3.645833333333e+01,2.187137279706e-01,4.267718505111e-02
3.687500000000e+01,2.016919117199e-01,5.303790619204e-02
3.729166666667e+01,1.829796882859e-01,6.202609949287e-02
3.770833333333e+01,1.635134541193e-01,6.884806826945e-02
3.812500000000e+01,1.443787216556e-01,7.237994019543e-02
3.854166666667e+01,1.267113865294e-01,7.146227635726e-02
3.895833333333e+01,1.115011585025e-01,6.527455677247e-02
3.937500000000e+01,9.931325004626e-02,5.366294941750e-02
3.979166666667e+01,9.000563531617e-02,3.730663419033e-02
4.020833333333e+01,8.255528102469e-02,1.766621344112e-02
4.062500000000e+01,7.509919274379e-02,-3.268066603797e-03
4.104166666667e+01,6.524554706693e-02,-2.334060664360e-02
4.145833333333e+01,5.062195413379e-02,-4.056368591222e-02
4.187500000000e+01,2.951793531061e-02,-5.326638506215e-02
4.229166666667e+01,1.399631708014e-03,-6.000104126333e-02
4.270833333333e+01,-3.289172309361e-02,-5.935133851491e-02
4.312500000000e+01,-7.128012352551e-02,-4.994610254114e-02
4.354166666667e+01,-1.107880159676e-01,-3.088894370571e-02
4.395833333333e+01,-1.479135496411e-01,-2.465492036513e-03
4.437500000000e+01,-1.790320603543e-01,3.331734949578e-02
4.479166666667e+01,-2.008604645802e-01,7.277675574031e-02
4.520833333333e+01,-2.109506062779e-01,1.112463269061e-01
4.562500000000e+01,-2.081180156775e-01,1.440814016656e-01
4.604166666667e+01,-1.927378444145e-01,1.675030107256e-01
4.645833333333e+01,-1.668511103156e-01,1.790095809196e-01
4.687500000000e+01,-1.339756193481e-01,1.774497487341e-01
4.729166666667e+01,-9.853015599446e-02,1.630611724550e-01
4.770833333333e+01,-6.496001693552e-02,1.376534459629e-01
4.812500000000e+01,-3.687478671438e-02,1.047708581777e-01
4.854166666667e+01,-1.651001677594e-02,6.945681658126e-02
4.895833333333e+01,-4.527855393664e-03,3.740181439078e-02
4.937500000000e+01,9.827046907293e-05,1.367128426743e-02
4.979166666667e+01,2.327817823745e-04,1.480448706327e-03
