time_ns,Omega_x_rad_per_ns,Omega_y_rad_per_ns
4.270833333333e+01,1.127389230168e-03,1.566912374234e-02
4.312500000000e+01,8.513835869720e-04,1.406647688838e-02
4.354166666667e+01,5.890323534403e-04,1.271237484264e-02
4.395833333333e+01,3.980609200317e-04,1.157576543433e-02
4.437500000000e+01,3.236851336597e-04,1.059972244343e-02
4.479166666667e+01,3.875694933095e-04,9.711002936209e-03
4.520833333333e+01,5.816255918200e-04,8.833992750461e-03
4.562500000000e+01,8.683038714570e-04,7.906055504672e-03
4.604166666667e+01,1.187588121923e-03,6.890840628968e-03
4.645833333333e+01,1.469366239292e-03,5.786427851555e-03
4.687500000000e+01,1.648577032298e-03,4.626238244611e-03
4.729166666667e+01,1.679822304470e-03,3.472203306026e-03
4.770833333333e+01,1.548162680799e-03,2.401408528924e-03
4.812500000000e+01,1.273593459841e-03,1.488925584322e-03
4.854166666667e+01,9.080587456703e-04,7.904705725792e-04
4.895833333333e+01,5.255060952806e-04,3.286531358770e-04
4.937500000000e+01,2.070388907185e-04,8.586982301378e-05
4.979166666667e+01,2.433552684137e-05,5.493058845742e-06
