time_ns,Omega_x_rad_per_ns,Omega_y_rad_per_ns
4.312500000000e+01,2.176398468511e-02,9.856896714198e-04
4.354166666667e+01,2.417551259950e-02,1.285220447068e-03
4.395833333333e+01,2.694788413656e-02,9.631292184228e-04
4.437500000000e+01,2.976508364738e-02,-5.240796769430e-04
4.479166666667e+01,3.201225079639e-02,-3.436272349190e-03
4.520833333333e+01,3.291939062046e-02,-7.611150660337e-03
4.562500000000e+01,3.181506440041e-02,-1.242673889823e-02
4.604166666667e+01,2.840630853978e-02,-1.691942670520e-02
4.645833333333e+01,2.296399643872e-02,-2.005409039963e-02
4.687500000000e+01,1.631305602297e-02,-2.106227134735e-02
4.729166666667e+01,9.608097147229e-03,-1.971121955019e-02
4.770833333333e+01,3.977391472853e-03,-1.638388819346e-02
4.812500000000e+01,1.806508512937e-04,-1.193556825712e-02
4.854166666667e+01,-1.588214141009e-03,-7.396223071907e-03
4.895833333333e+01,-1.698325110103e-03,-3.648118503121e-03
4.937500000000e+01,-9.114968516872e-04,-1.199454525070e-03
4.979166666667e+01,-1.298872282594e-04,-1.148780117692e-04
