time_ns,Omega_x_rad_per_ns,Omega_y_rad_per_ns
4.395833333333e+01,3.495172305489e-19,5.708049550160e-03
4.437500000000e+01,3.202142935293e-19,5.229496271941e-03
4.479166666667e+01,2.929892712465e-19,4.784877916644e-03
4.520833333333e+01,2.655815204850e-19,4.337275378827e-03
4.562500000000e+01,2.362460085966e-19,3.858190112629e-03
4.604166666667e+01,2.041281086987e-19,3.333665001874e-03
4.645833333333e+01,1.694594881107e-19,2.767483461006e-03
4.687500000000e+01,1.335230617942e-19,2.180597081332e-03
4.729166666667e+01,9.838530372982e-20,1.606753944049e-03
4.770833333333e+01,6.644641205560e-20,1.085152259441e-03
4.812500000000e+01,3.990101633953e-20,6.516330482766e-04
4.854166666667e+01,2.022447263544e-20,3.302907034016e-04
4.895833333333e+01,7.796857787089e-21,1.273323507238e-04
4.937500000000e+01,1.748779988068e-21,2.855974456122e-05
4.979166666667e+01,6.600454260605e-23,1.077935983698e-06
