time_ns,Omega_x_rad_per_ns,Omega_y_rad_per_ns
4.479166666667e+01,1.737261356101e-01,-6.708965406465e-02
4.520833333333e+01,1.798023287452e-01,-7.452598420672e-02
4.562500000000e+01,1.765446552628e-01,-8.533811476064e-02
4.604166666667e+01,1.632099403902e-01,-9.617024196497e-02
4.645833333333e+01,1.406085664985e-01,-1.035749575615e-01
4.687500000000e+01,1.114559323008e-01,-1.047199804383e-01
4.729166666667e+01,7.989821351268e-02,-9.812405516548e-02
4.770833333333e+01,5.042192683033e-02,-8.409851561595e-02
4.812500000000e+01,2.664686537450e-02,-6.469157810296e-02
4.854166666667e+01,1.049607710632e-02,-4.319101582113e-02
4.895833333333e+01,1.962856890453e-03,-2.335925432311e-02
4.937500000000e+01,-6.421413900078e-04,-8.556902940981e-03
4.979166666667e+01,-2.277960849715e-04,-9.275577722494e-04
